"","bclim12","bclim14","bclim15","bclim18","bclim19","bclim3","bclim6","bclim7","bclim8","bclim9"
"208",98,1,60.0825881958008,10,44,47.2638397216797,-0.839999973773956,37.9119987487793,8.03866672515869,23.1479988098145
"209",576,2,81.7948303222656,21,290,45.3094635009766,-1.65600001811981,35.6959991455078,6.64066648483276,23.3686676025391
"210",296,3,47.1744117736816,80,108,39.7673263549805,0.800000011920929,32.8360023498535,7.51733350753784,17.2946662902832
"211",225,2,77.3066329956055,18,111,43.2315483093262,0.444000005722046,33.2080001831055,8.09000015258789,21.4333324432373
"212",274,2,80.4662780761719,17,134,44.2758979797363,0.0600000023841858,32.8959999084473,7.22533321380615,23.0973339080811
"213",125,1,72.9462356567383,10,63,43.2471885681152,0.89599996805191,36.7600021362305,10.3579998016357,25.0166664123535
"214",192,4,45.2875213623047,65,59,38.5032081604004,-0.667999982833862,35.3199996948242,25.6700000762939,17.7826671600342
"215",192,4,45.2875213623047,65,59,38.5032081604004,-0.667999982833862,35.3199996948242,25.6700000762939,17.7826671600342
"216",298,3,76.869010925293,25,148,44.2314605712891,-1.10399997234344,33.5439987182617,6.38733339309692,19.961332321167
"217",204,6,32.2204818725586,54,60,43.5494995117188,-3.84800004959106,38.6119995117188,5.26133346557617,16.1359996795654
"218",297,8,34.102668762207,76,89,43.7516212463379,-4.59600019454956,35.9720001220703,3.34200000762939,13.1433334350586
"219",125,1,72.9462356567383,10,63,43.2471885681152,0.89599996805191,36.7600021362305,10.3579998016357,25.0166664123535
"220",337,1,96.202018737793,12,191,42.9488677978516,0.723999977111816,33.7960014343262,8.9399995803833,25.304666519165
"221",232,4,46.0557327270508,75,73,41.1049346923828,-0.316000014543533,35.2480010986328,7.30466651916504,17.6180000305176
"222",371,4,75.7687454223633,30,183,43.404613494873,-2.51200008392334,32.5480003356934,3.53866672515869,17.6386661529541
"223",222,6,34.9526023864746,60,66,43.2278289794922,-3.21200013160706,37.3440017700195,5.39599990844727,15.9766664505005
"224",180,5,34.0245552062988,48,54,42.3649597167969,-2.24399995803833,37.5200004577637,6.6046667098999,17.5659999847412
"225",255,7,34.8726234436035,77,78,43.0648803710938,-3.33599996566772,35.7360000610352,4.60333299636841,14.5060005187988
"226",164,5,32.8063774108887,45,48,42.1550521850586,-1.60000002384186,37.947998046875,25.6519985198975,18.5900001525879
"227",76,1,66.6353530883789,10,40,43.2836074829102,-0.791999995708466,40.4879989624023,8.30066680908203,21.8826675415039
"228",79,1,48.5193710327148,21,29,42.4957237243652,1.23600006103516,41.3320007324219,12.4846668243408,24.5359992980957
"229",223,1,74.0452194213867,13,108,47.3466148376465,-0.916000008583069,37.2480010986328,8.85666656494141,22.3973331451416
"230",223,1,74.0452194213867,13,108,47.3466148376465,-0.916000008583069,37.2480010986328,8.85666656494141,22.3973331451416
"231",162,4,44.2572822570801,44,58,43.1388702392578,-4.00799989700317,40.007999420166,4.41200017929077,17.4773330688477
"232",329,2,92.6627197265625,19,177,52.6155166625977,3.8840000629425,31.019998550415,12.5979995727539,24.4820003509521
"233",225,2,77.3066329956055,18,111,43.2315483093262,0.444000005722046,33.2080001831055,8.09000015258789,21.4333324432373
"234",227,1,89.0084915161133,6,123,44.341236114502,-0.388000011444092,36.2799987792969,9.59733295440674,26.0746669769287
"235",312,2,55.9246978759766,45,133,46.4243583679199,-0.620000004768372,36.1800003051758,6.95466661453247,22.1639995574951
"236",293,2,54.6577224731445,44,124,46.5737800598145,-0.356000006198883,36.5319976806641,7.39466667175293,18.4333343505859
"237",162,4,44.2572822570801,44,58,43.1388702392578,-4.00799989700317,40.007999420166,4.41200017929077,17.4773330688477
"238",210,1,78.8892974853516,9,108,47.8278884887695,-1.47200000286102,37.8279991149902,7.20133352279663,22.2859992980957
"239",332,1,89.880859375,13,175,55.3499069213867,6.16400003433228,22.6919994354248,13.0279998779297,20.8293323516846
"240",217,2,65.0080642700195,19,102,45.9126167297363,-0.568000018596649,37.628002166748,8.85200023651123,23.3326663970947
"241",323,9,68.0418472290039,27,160,44.8857345581055,-6.61199998855591,37.3400001525879,1.12666654586792,19.779333114624
"242",395,6,47.9793663024902,114,115,47.4931945800781,0.523999989032745,35.7560005187988,25.9366664886475,19.0046672821045
"243",293,1,84.591552734375,9,154,46.4943046569824,-1.43599998950958,36.5120010375977,6.60866641998291,24.0153331756592
"244",164,1,80.5339965820312,7,85,43.0896072387695,-0.275999993085861,36.8720016479492,9.56799983978271,24.0913333892822
"245",454,6,76.4597015380859,35,228,44.0431785583496,-5.82399988174438,34.3079986572266,0.822000086307526,18.3173332214355
"246",548,7,45.8439712524414,166,180,45.5950889587402,1.10000002384186,35.4680023193359,9.5446662902832,19.4093322753906
"247",153,3,47.1454086303711,40,58,43.6092987060547,-4.00799989700317,41.0439987182617,4.83666658401489,18.1286659240723
"248",413,3,82.7798843383789,24,215,45.5269317626953,-0.88400000333786,33.6159973144531,5.97399997711182,22.533332824707
"249",548,7,45.8439712524414,166,180,45.5950889587402,1.10000002384186,35.4680023193359,9.5446662902832,19.4093322753906
"250",245,1,86.3832321166992,14,131,44.7216148376465,0.180000007152557,34.7960014343262,8.98200035095215,22.2180004119873
"251",356,1,94.5737380981445,11,198,47.275806427002,2.60400009155273,31.1040000915527,10.003999710083,24.068000793457
"252",214,1,85.7913436889648,7,113,44.3724403381348,0.144000008702278,35.492000579834,9.4640007019043,23.042667388916
"253",728,2,119.08275604248,523,85,60.995719909668,4.76000022888184,21.1840000152588,19.7693328857422,14.4886665344238
"254",300,1,89.225944519043,12,155,57.5174140930176,5.30000019073486,25.6559982299805,12.8266668319702,21.5653343200684
"255",176,1,64.5414886474609,14,80,46.4118118286133,-0.363999992609024,37.2239990234375,9.07333374023438,23.17799949646
"256",285,1,82.1039352416992,10,148,47.2807121276855,-1.39999997615814,37.044002532959,6.81933307647705,24.2953338623047
"257",213,1,53.047721862793,34,90,47.6240768432617,0.351999998092651,37.879997253418,8.81533336639404,20.1686668395996
"258",265,1,56.9490737915039,35,116,47.6719017028809,0.0240000002086163,36.9400024414062,8.0493335723877,23.1646671295166
"259",240,1,51.56787109375,44,97,45.6241683959961,0.984000027179718,36.015998840332,8.46066665649414,19.5399990081787
"260",344,2,60.0294876098633,42,153,47.4558296203613,-0.583999991416931,36.1479988098145,7.04933309555054,21.9659996032715
"261",172,1,67.1646041870117,13,80,47.5509872436523,-1,37.8520011901855,9.24666690826416,22.8446674346924
"262",239,2,71.1592788696289,15,115,46.6282234191895,-0.372000008821487,36.5880012512207,8.87800025939941,22.5406665802002
"263",365,2,65.1401443481445,35,170,49.0829734802246,-0.755999982357025,36.2040023803711,7.27333354949951,21.6866664886475
"264",167,1,83.3630142211914,6,87,43.9693450927734,-1.10399997234344,37.5359992980957,9.47733306884766,23.6933326721191
"265",187,1,83.7718887329102,6,97,44.972354888916,-0.156000003218651,36.4119987487793,9.57266616821289,23.3199996948242
"266",210,1,86.9306793212891,7,113,44.1554107666016,-0.916000008583069,37.0200004577637,9.41533279418945,23.6340007781982
"267",244,1,56.6510314941406,33,107,48.0694122314453,0.18800000846386,37.2080001831055,8.46133327484131,23.5799999237061
