bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,elevation
20.1716671,31.80900002,8.478333473,133.5,18,3,40.88779831,47,16,28,38,15.8083334,39.53589249,914.1798706,39.70999908,-0.210000008,40.40999985,10.43200016,23.85149956,577.7199707
18.89979172,30.86666679,8.520166397,136.5500031,20,3,42.01545334,52,14,35,44,14.71083355,37.73930359,902.085144,39.06000137,-0.530000031,39.33000183,11.61999989,24.33333397,627.8233032
19.63899994,30.78416634,8.603333473,151.5500031,22,3,45.17515945,58,15,36,49,15.47041702,37.24856949,925.0514526,39.11999893,0.210000008,38.61399841,10.39233303,22.88249969,758.4145508
19.47395897,31.12999916,9.15083313,166.9700012,20.37000084,3,44.13225555,52.13999939,16.75,41.25,50.93000031,12.60091686,35.40577698,913.4515991,40.09000015,0.769999981,39.61399841,10.61750031,23.62999916,684.1342163
20.51729202,32.59749985,9.467833519,155.8000031,17,3,44.19311905,49.02999878,12,28,50.81000137,14.11841583,35.86862183,927.180481,39.0909996,0.839999974,38.20500183,11.47249985,25.14183235,372
20.70000076,32.05350113,9.883333206,126.75,17,3,43.70089722,48.5,15,28,44,13.7145834,36.04224014,816.5457153,39.21299744,2.174999952,34.42000198,12.52666664,24.99583244,370.9801025
17.08416748,27.20949936,6.463833332,234.2799988,31.60000038,5,40.03341675,80.26000214,25.39999962,56.22999954,68.90000153,13.49008369,37.17584229,881.0957642,35.7480011,-1.090000033,36.89500046,7.700500011,19.21433258,1141.647949
16.93312454,26.5613327,5.619999886,254.9499969,34,6,39.40530777,91.09999847,29.60000038,60.66999817,86.31999969,13.53041649,37.65151596,849.8339233,33.74000168,-2,37.44400024,7.662666798,18.37266731,1455.043701
15.83016682,26.97533417,6.149166584,237.25,35.04999924,6,40.96097946,84.36000061,26.64999962,61.93999863,80.80000305,13.15383339,35.99028015,870.9627686,34.48799896,-1.439999938,36.13800049,7.676499844,18.95350075,1367.715576
14.48875046,24.80150032,4.95666647,292.5100098,40,8,37.01834488,94.59999847,36.06000137,93.27999878,85.80000305,15.81050014,42.2958107,806.9180908,32.94499969,-4.353000164,37.38800049,11.28733349,16.31316757,1383.335938
15.52316666,21.81066704,9.6875,332.1199951,63.79999924,0.899999976,88.32683563,181.0299988,3.900000095,11.89999962,174.7599945,19.26791573,58.97044373,502.6424866,30.86999893,-1.789999962,32.60900116,10.40316677,21.44833374,354.153717
15.16125011,21.88083267,8.74600029,350.3999939,68.05999756,1,88.73440552,197,4,13,213.5700073,19.12475014,56.54770279,556.7835693,30.70000076,-2.5,33.40000153,9.37749958,21.63166618,412.0644226
14.55979156,21.98516655,8.279833794,438.4200134,74.94999695,1,88.85224152,225.0200043,5,14,288.4700012,18.54916573,56.52461624,535.8771973,29.55200005,-3.299999952,33.29999924,9.043999672,21.08083344,769.1721191
13.6677084,21.24666595,7.001833439,496.7999878,95.44999695,1,89.00923157,280.0499878,5,15,239.6699982,18.98208427,53.02591324,588.1101685,29.30999947,-3.670000076,33.36999893,7.233833313,20.29266739,682.7786865
14.13658333,22.09000015,7.0625,658.75,102.2900009,1,88.0163269,359.2000122,5,14,236.1000061,17.49533272,52.4017067,613.0238647,29.42000008,-2.440000057,34.00899887,7.750999928,21.09000015,566.0618286
15.81750011,24.02866745,6.746666908,328.6099854,68.97000122,1,87.1759491,236.8300018,5,13.89999962,169,16.63125038,49.94450378,640.0457764,32.84000015,-1.600000024,33.43999863,8.396666527,22.40049934,870.0991211
17.71870804,26.7033329,9.473500252,409.7999878,68.40000153,1,82.55613708,205.3500061,6,6,192.5299988,15.88741684,44.99710846,716.3145142,34.81000137,-0.210000008,35.02000046,10.82883358,26.35633278,458.53125
16.79041672,25.82916641,9.415166855,468.1000061,80.15000153,1,83.61144257,235.8200073,6,6,209.4499969,16.4279995,44.86639023,715.4227905,33.27799988,-0.200000003,34.56499863,10.73166656,25.19149971,431.1441956
16.40374947,22.27916718,8.504833221,358.2099915,71.44999695,1,84.69136047,251.9400024,6,6,281.6099854,16.37866592,45.57043457,612.1726685,33.95000076,-0.519999981,32.57500076,9.797499657,25.25399971,493.7684021
10.60583305,18.20416641,4.021666527,626.0499878,121.25,2,83.57578278,323,15,24.22999954,357.1099854,12.61499977,45.52178955,637.3241577,30.38999939,-2.99000001,27.17900085,5.424666405,18.78300095,1776.460938
10.03187466,15.27499962,4.295833588,640.4699707,118.9199982,2,83.62233734,334.8200073,17.60000038,24.89999962,330.5499878,13.70674992,45.08893967,605.7313843,24.31200027,-4.488999844,29.65499878,1.048333406,16.23683357,1795.589844
8.847708702,17.98749924,2.065166712,537.3499756,100.1699982,3.700000048,82.70901489,261.769989,18.29999924,28.60000038,285.9700012,15.71633339,45.8471489,677.0983276,25.67499924,-8.017000198,33.91500092,1.139166594,17.72999954,1655.228394
10.08537483,17.13716698,2.093166828,500.7900085,92.75,4,81.02484131,279.8699951,18,27.03000069,289.019989,15.58708286,44.69010162,700.7996216,27.5,-7.989999771,34.44499969,2.125,18.08833313,1747.584473
10.65245819,20.81949997,4.152999878,249.5700073,62.25999832,4,72.59474182,192.3000031,19,22,219.75,14.04374981,40.50162125,749.6450806,26.02000046,-3.75,34.86000061,1.71633327,19.52449989,1346.532349
15.15895844,24.69916725,5.778333187,184.5,33.90000153,3,67.51901245,102.5500031,17,21,102.0500031,14.98124981,42.34466934,802.5090942,32.19499969,-4.089999676,36.66500092,6.504166603,21.15833282,1146.737793
13.44162464,22.25333405,4.064666748,251.7899933,39.70000076,4,64.50299072,118.4000015,20,24,125,14.98433304,41.0344429,759.7711792,30.9470005,-4.599999905,33.64400101,4.796666622,18.87800026,1550.077637
12.31733322,17.69816589,0.645833373,354.5499878,61.29999924,6,62.6676712,165.0500031,28,26.20000076,165.0500031,14.98291683,39.35991669,736.4591064,28.22500038,-4.585000038,33.45999908,2.828333378,19.45750046,1537.910278
11.64187527,18.78000069,2.713833332,258,47.90000153,5,62.86223602,173.9400024,25,30,128.1000061,13.00791645,40.59230042,727.2787476,28.4829998,-4.889999866,32.9280014,1.584833264,16.17416573,1852.673706
12.64925003,23.03466606,4.13166666,260.9899902,36.20000076,4,62.30103302,107.75,24,30,107.75,16.26275063,40.90536118,773.453064,29.46999931,-4.599999905,36.88000107,3.840833426,18.55083275,1643.838745
13.73154163,20.83833313,4.925000191,341.8800049,30.60000038,4,59.54918671,158.75,25.29999924,25,89.5,9.043749809,41.95157623,768.1634521,25.36499977,-4.699999809,29.64500046,6.66166687,15.36083317,2207.730469
20.46145821,32.48333359,10.55500031,91,17,2,56.40760803,42,8,14,42,16.74374962,39.70345306,879.4875488,41.95999908,0.800000012,40.90999985,12.63333321,23.42516708,453.4108887
18.41908264,27.17499924,10.65166664,82.69999695,17,2,56.40760803,42,8,12,42,14.74275017,40.2171936,830.1871338,42.43000031,-1.049999952,38.77999878,11.76066685,25.50666618,698.1260376
11.77124977,19.93566704,2.422500134,172.8600006,26.15999985,3,49.93336105,96.5,35.34999847,67.44000244,91.47000122,10.12641716,37.93907547,733.6228027,30.85900116,-4.599999905,33.39900208,4.453333378,15.71500015,1082.554443
6.508291721,24.68466568,2.459166765,255.5,38.11000061,3.900000095,46.96580505,77.59999847,42.95000076,83.94999695,76.59999847,8.498749733,34.50009155,740.3807373,30.47799873,-3.00999999,26.54700089,4.656666756,11.89000034,1822.633667
18.82187462,31.09833336,5.578000069,88.37999725,15.5,2,48.56991577,42.47000122,9,17,50.97999954,11.77208328,36.44828033,804.8820801,34.45100021,-0.050000001,36.31000137,8.078499794,23.83749962,946.0750732
20.48991585,31.35299873,10.44233322,124.75,18.79999924,2.5,47.49206924,50.90000153,12.80000019,27.60000038,40.09999847,11.78883362,33.56515503,857.6989746,38.78699875,3.687000036,35.09999847,9.003333092,23.85300064,711.1173096
14.68812466,24.39533424,7.250666618,142.8999939,30.10000038,4,47.81108475,58.04999924,20.60000038,31.5,58.04999924,10.61791706,35.51394272,799.4702148,30.92000008,1.549999952,33.125,7.982500076,17.16916656,1180.750244
15.62558365,25.13249969,4.155833244,148.5,22,3,46.41303635,63.79999924,16,34,63.79999924,14.65775013,40.69401932,788.7644043,34.75500107,-2.799999952,32.47999954,5.364500046,16.26666641,1646.152222
17.66791725,27.16666603,7.750833511,113.4499969,16,2,46.75304794,42,11,24,42,16.63525009,40.6271286,858.4221802,38.07500076,-1.600000024,37.56700134,10.13033295,21.0158329,669.0158691
18.66295815,29.62083435,8.719166756,96.90000153,15,2,46.08750916,40,11,22,39,16.35824966,40.92195511,872.6066284,38.84999847,-1.200000048,40.09999847,10.2383337,22.70149994,678.0641479
18.18845749,25.93833351,6.383833408,127.9499969,21.20000076,2,44.96372986,60.20000076,12,22,60.20000076,14.51525021,38.07905579,849.5869141,36.47500229,-1.149999976,35.66500092,6.77733326,20.12466621,750.5758667
17.11375046,27.97400093,7.030666828,149.25,17,2,44.84400177,46,14,25,48.38999939,17.07341576,43.13967514,834.2111206,37.70000076,-2.299999952,39.47900009,6.748833656,20.83250046,756.098938
17.55249977,28.36416626,7.328333378,118,17,2,42.72584152,46,15,26,42,18.7784996,45.50378036,856.1696777,38.90999985,-3.200000048,43.29999924,9.416666985,21.2816658,768.9584351
17.18145752,27.90833282,7.041666508,123.5,18,3,41.99392319,46,16,27,44,18.38541603,44.98169327,846.5997314,38.09999847,-3.400000095,41.79000092,9.137499809,20.74833298,826.1425781
16.62020874,27.83666611,6.450833321,128.8999939,17,3,41.35491562,48,16,30.29999924,49.79999924,16.6016674,42.63155365,844.9041748,36.15000153,-3.200000048,39.34000015,9.050000191,20.50250053,925.8735352
15.27250004,23.21116638,4.121333122,200.3000031,18,4,40.69504929,52,22,54.79999924,51,16.07408333,42.09290695,781.2463379,34.22000122,-3.5,37.31000137,6.246833324,18.64766693,1656.313232
10.97020817,21.24416733,3.606666565,185.5500031,26.95000076,5,37.75299454,87.80000305,32,53.25,65.08999634,14.58641624,40.33320999,774.2692871,27.3939991,-4.169999599,36.89500046,4.615499973,16.12316704,1593.91272
12.97895813,20.08666611,4.764333248,310.2799988,29.39999962,7.300000191,37.14887619,73.19999695,35.45000076,64.25,66.05000305,14.75583363,41.10197449,773.9587402,30.69499969,-4.809999943,34.31000137,2.69749999,12.14833355,1833.640869
15.97333336,26.89699936,6.104166508,212.3999939,22.5,4,37.6193428,55.09999847,21,44.40000153,51,14.33166695,39.29109573,778.4616699,31.20499992,-2.960000038,37.22999954,7.004000187,13.45899963,1172.932129
17.38020897,27.49550056,8.184499741,129,17,3,38.09234619,44,16,33,41,14.85808277,40.03858566,816.1882935,36.40999985,0.030000001,36.99100113,9.733333588,21.36249924,893.2052612
19.14374924,30.77000046,8.762666702,118.6500015,16,3,36.66509247,43,14,30,40,13.75958347,36.56721115,882.8164673,38.52000046,0.699999988,37.25,10.8431673,23.35650063,825.8095703
20.23520851,31.41666794,9.530833244,118,16,2,43.86940765,44,13,29,39,14.41333294,36.21455002,905.1734009,39.16999817,1.200000048,38.09999847,11.30333328,23.97500038,629.3684082
20.18395805,32.09833527,9.73116684,112.0999985,16,2,44.45486832,45,12,26,38,14.81333351,37.31599426,911.1877441,40.5,1.200000048,39.5,11.83333302,24.66333389,522.5806885
19.61341667,31.17316628,9.289333344,117.5,16,2,43.48548889,48.20000076,12,27,38,14.30525017,36.40289688,900.9145508,39.65000153,0.07,39.11100006,10.85099983,24.51666641,520.4344482
20.59229088,32.18683243,9.235500336,114.1100006,16,2,43.68641281,45,12,26,38,15.28733349,39.49716187,913.0576172,40.77000046,-0.100000001,40.96500015,11.13549995,24.54883385,509.2648926
20.60062599,32.07666779,9.737500191,124.6399994,18,2,44.61262512,48.70000076,12,29,40.29999924,15.59166622,38.87248611,917.8266602,39.90999985,0.300000012,40.69400024,11.44866657,25.21566582,553.4490356
19.86874962,32.41333389,9.461833,145.8300018,19.70000076,3,44.3572197,53.70000076,11,40.15000153,46.04999924,13.04833317,34.14575958,899.0396729,39.09199905,1.511000037,35.42000198,11.90166664,24.1558342,692.9224243
19.86750031,32.39333344,10.44833374,123,20,3,46.30093002,48,11,28,52.09999847,11.18000031,34.85341263,894.6497192,38.70800018,2.170000076,37.76399994,11.08716679,23.95083427,372
21.09341621,30.92133331,11.39750004,130,18,2,45.98151016,50,11,29,42,10.93875027,34.68284607,827.0038452,35.79999924,2.730000019,32.97000122,12.50966644,23.38166618,372
20.72187424,32.4691658,11.46533298,130,18,2,45.98151016,50,11,29,44,10.99499989,33.94735336,794.2224731,36.99000168,0.819999993,33.12799835,12.55333328,24.11249924,372
16.85725021,27.52549934,7.024166584,235.5099945,34.79000092,3,40.98741913,57.25,14,64.62000275,71.55000305,12.80249977,35.42446136,911.9472046,34.54299927,-0.460000008,37.69400024,8.227499962,19.19000053,1161.907104
20.53016663,31.64416695,6.947499752,172.6499939,24.64999962,6,43.18987274,63.75,28,41.5,55.45000076,12.81708336,35.28709412,922.2318726,38.59999847,0.699999988,38.45000076,11.03750038,23.43916702,1349.842041
20.39166641,31.36283302,9.152000427,158.9499969,24.5,3,43.22678375,56,15,36.84999847,54.25,13.17191696,34.40586472,908.3594971,39.3710022,0.959999979,38.3010025,11.06999969,23.84233284,504.8608704
20.015625,31.53000069,9.01083374,158.75,22.04999924,3.349999905,42.43708801,58.25,16.04999924,37.65000153,50.09999847,14.35208321,36.40616989,922.7796021,39.38500214,-0.02,39.40499878,10.90999985,23.70833397,470.4689636
16.32687569,28.17650032,6.643833637,270.4599915,36.79999924,6.400000095,39.62572098,82.58999634,30.20000076,79.54000092,78.09999847,12.38000011,36.58088303,844.0552368,34.16500092,-1.085000038,36.95299911,13.12883377,19.09166718,1249.944092
14.5427084,20.34766579,8.978333473,437.75,80.12000275,0.50999999,91.71854401,244.1000061,4,11.81000042,217.5500031,17.52375031,58.81151199,456.5848999,28.78700066,-1.32099998,30.1079998,9.735833168,19.99250031,339.9602051
15.21899986,21.60083389,9.137499809,369.1499939,79.51999664,1,89.89884949,190.25,4,13,186.4600067,19.36658287,58.30081558,520.9378052,30.89999962,-2.460000038,33.40000153,9.715833664,21.36166573,465.5753174
14.17675018,21.37916756,8.540499687,440.7000122,81.84999847,1,88.72268677,238.5500031,5,13,199.5,18.50416756,56.74990463,547.3765869,30.45000076,-3.218999863,32.73699951,9.342499733,21.12999916,615.1531982
14.25229168,21.54899979,7.668000221,491.5299988,80.25,1,89.86601257,318.3399963,5,14,291.3399963,18.22916603,53.3379631,571.053833,29.97500038,-2.700000048,33,8.061499596,21.36666679,644.0733032
13.28687477,20.9058342,7.107500076,495.4500122,125.9000015,1,88.92819214,344.4100037,5,18,323.6700134,16.62125015,51.97569656,583.2373047,28.98999977,-2.730000019,34.25,7.952499866,20.63750076,458.1694641
14.49579144,24.22016716,8.366666794,365.1700134,58.11000061,1,88.401474,169.9499969,5,7.5,206.1000061,16.85741615,49.04646301,638.5568848,32.81000137,-2.900000095,33.92000198,9.650000572,23.52416611,445.923645
15.65416718,24.02916718,8.199999809,333.8999939,67.25,1,87.07736206,181.1000061,4.5,6.75,181,16.60416603,48.65769196,652.750061,32.57500076,-1.514999986,34.16999817,9.351666451,23.85416794,452.168335
17.71704102,26.50716782,9.487833023,314.8500061,63.84999847,1,81.31723785,172.0399933,6,6,152.1000061,16.13750076,46.16202927,708.9508667,34.50600052,-0.300000012,33.57900238,10.99083328,26.5443325,416.6984863
17.84645844,26.89999962,8.750499725,354.75,58.84000015,1,80.31422424,173.5,6,6,160.5,15.8125,44.3218689,715.675415,34.82500076,0.07,34.04000092,10.07900047,26.59250069,521.6564941
17.32641602,25.04516602,8.799166679,683.5900269,66.51000214,1,83.5199585,238.5399933,6.699999809,6,214,15.94425011,44.63015366,700.7784424,30.21000099,-0.629999995,32.42499924,9.82333374,25.14800072,581.3226929
11.36416626,19.37433243,5.840833187,507.6099854,106.8499985,2,83.28143311,280.5599976,18.89999962,23.29999924,260.8599854,12.40666676,46.54023361,611.9732666,25.72500038,-3.420000076,30.41699982,4.431166649,18.90250015,2031.752075
8.81729126,13.15200043,-1.451666713,666.4299927,127.1500015,3.099999905,77.76021576,351.230011,18.29000092,30.09000015,373.0499878,12.55116653,44.51711273,600.8665161,19.18499947,-4.471000195,28.99200058,2.926499844,16.1938324,2628.475342
10.69562531,17.77283287,2.58066678,530.2999878,105.8000031,3,83.21923065,266.6000061,18,27,253.6199951,15.47599983,45.33086777,680.8280029,26.62800026,-6.889999866,34.43500137,2.123333216,19.08349991,1453.274536
9.64312458,17.49483299,-1.104166627,695.789978,94.44000244,3.5,80.56710815,278.9500122,21.39999962,28.64999962,310.4200134,13.54258347,43.91172791,683.7839355,19.58499908,-6.429999828,32.125,1.784999967,14.9163332,1775.803467
8.992291451,16.42633438,0.820833385,438.1799927,78.11000061,6,74.99372101,235.6100006,24.89999962,39,227.5399933,14.6445837,40.26549911,705.9624634,25.25699997,-7.460000038,35.11500168,0.867499948,16.52350044,2014.444946
9.834583282,19.76516724,-0.279166669,260.1600037,58.54999924,4.900000095,71.90457916,165.6499939,21.79999924,22,180.8999939,13.40391636,36.46801376,750.3734741,23.82500076,-5.269999981,28.96999931,5.10316658,12.66499996,2180.564697
13.58708286,26.44499969,6.776666641,170.5099945,31,3,65.11787415,85.69999695,14,19,107.25,14.10999966,42.49176025,807.3409424,34.02999878,-2.900000095,37.59799957,7.945000172,23.59883308,1027.392944
15.71041679,24.15250015,5.809500217,240.8000031,30.89999962,3,66.26473236,81.80000305,20,24,78,15.50891685,42.8315506,746.3330688,31.20800018,-2.129999876,36.59000015,7.736499786,20.98466682,1141.310913
13.96837521,25.8358326,7.650000095,209.8500061,29.39999962,3,61.29206848,83.41000366,20,21,84.94999695,14.41125011,44.02056885,761.3276978,33.97399902,-1.670000076,35.33300018,8.744166374,22.63416672,1154.833252
12.60558319,23.28350067,2.6771667,233.9600067,36.54999924,4,63.71717453,94.59999847,21,27,88.59999847,15.2838335,43.31413269,746.8901978,30.0189991,-3.725000143,35.29100037,4.424666405,20.27233315,1432.742676
11.30395794,21.14383316,3.313833237,250.8800049,42.5,5,62.08931732,126.1500015,24,30,114.5,14.77499962,41.33039474,756.9155273,29.02000046,-5.78000021,35.15000153,3.823833227,19.39999962,1911.612427
9.90162468,18.04999924,1.780166745,252,41.5,5,59.19710922,113.9000015,23,30,113.5,10.58641624,37.35092926,763.335144,24.81500053,-5.199999809,32.89500046,2.47966671,18.72583389,1877.60498
20.37908363,31.32266617,10.40516663,90.40000153,18,2,56.87755585,44,8,15,44,15.22083378,39.96528244,878.5905762,40.38999939,0.610000014,40.93000031,9.66566658,23.97166634,359.3704529
