,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
0,0.494369264,4.205932008,-0.18315093,0.628086075,-0.864601677,-0.303732378,-0.186882462,0.243667456,0.095092272,-0.048437118,-0.086828075,0.023291548,0.001954726,-0.052774277,0.061538043,0.021449967,0.004402738,0.038649714,0.032901259,0.045774246
0,-1.1229257,-0.264921591,-2.438306351,-1.766283828,-0.551945983,0.611956203,-0.259740807,-0.611125778,0.006526559,0.141236563,0.050222067,0.049616255,-0.040517646,0.224482279,-0.231281254,-0.027177285,0.010350514,0.049822034,0.015542336,-0.005597085
0,0.259010384,-0.626014179,-2.264841139,-1.246608718,-1.23394595,0.354707247,-0.18328765,-0.333001394,-0.024686305,0.348423345,0.03189721,-0.031606158,-0.009684561,0.031327828,-0.037053437,0.044887769,-0.0004929,-0.002249124,0.064042268,0.018125103
0,1.192616996,-0.476610992,-1.013956142,-0.658813266,-0.826302918,-0.228232745,-0.930507743,0.20280761,-0.08409003,0.459355511,-0.00238172,0.007469614,0.046267446,0.018749691,0.030788394,0.099152695,0.011639256,0.028669429,0.010451108,0.017738409
0,-0.093370137,-0.744698554,-2.664121512,-1.278825504,-0.78677456,0.460136656,-0.177473176,-0.436319582,0.186241909,-0.067608258,0.091727472,-0.047267173,-0.096430568,0.340143685,-0.300814426,-0.099562667,-0.03251609,0.017655033,0.017795439,-0.040946665
0,1.078460897,-0.213322051,-1.253394266,-1.082774144,-0.983221069,-0.136169792,-1.03399342,0.179316576,-0.137785536,0.460061026,-0.00239657,0.025037696,0.052792547,0.071780446,-0.013743699,0.086197154,0.027510171,0.040995995,0.005761719,0.015804298
0,1.943069118,-0.679250638,0.224561238,0.410274163,0.036146142,-0.281639036,-0.767887729,-0.250634983,0.160768149,0.060559157,-0.045873762,0.06156911,0.02654431,0.050890497,0.015952891,0.094339756,0.053518383,0.034294799,0.1312334,-0.048388101
0,-0.722671073,-1.539926263,-1.880635932,-0.386907298,0.006748286,0.481399828,0.358931067,-0.885110403,0.17431148,0.019341155,0.107908952,-0.042320573,-0.088011885,0.218911579,-0.233716485,-0.044816555,-0.015600189,-0.00615842,0.013256985,-0.064584481
0,1.411483097,1.856248016,-0.24357923,1.293717858,0.117565771,-0.271352801,-0.254780598,0.261914142,0.219010342,-0.074261023,-0.097759771,0.034987397,-0.005417282,-0.015908538,0.030363297,0.010937009,0.02356036,0.037628692,-0.016381207,0.004950108
0,0.007513871,1.935995392,3.171658627,-2.072143149,-0.282510051,-1.574072445,-0.443004137,-0.452284998,0.240053214,-0.030362332,-0.020046219,0.0867116,0.019376177,0.033820561,-0.031250464,-0.144894301,-0.021641866,0.051976865,-0.087733297,0.016760001
0,1.529548898,-0.976173479,-0.671005762,-0.158010057,-0.724727988,-0.205290841,-1.034533372,0.012221728,0.014602786,0.215645013,-0.069644287,0.037549109,0.063181295,-0.142891967,0.167515134,0.067480127,0.001944337,0.007692268,-0.006956479,0.033731815
0,-5.524986934,0.881524822,0.37408814,-0.440540607,2.147546045,0.605174541,-0.824646752,-0.441866896,-0.24797136,-0.343232806,-0.068480485,0.073715499,-0.010894535,0.023315465,0.085703759,0.149259041,0.066451222,-0.002086189,-0.068736509,-0.009750084
0,-1.371131434,-1.093678665,0.029272614,-0.5998347,-0.440570453,-0.372601756,-0.237037387,-0.182491662,-0.23618776,0.167508557,0.138516541,-0.160733898,-0.065349285,0.358800784,-0.177558539,0.02746056,-0.025676048,-0.022459712,-0.002703087,0.011250381
0,-5.8102299,4.394509556,0.869570268,0.360694908,1.854548263,0.572604961,-1.274873771,-0.168100345,-0.257334188,-0.03947965,0.117324433,-0.065610317,-0.14957502,0.381662926,-0.178744112,0.104102639,0.019564721,-0.018334882,-0.081355084,-0.010734599
0,0.637995303,-0.780286916,-2.522795777,-0.995444962,-1.518450923,0.395342063,-0.078602489,-0.330665656,0.110513268,0.291635727,-0.069789166,0.046255776,0.033585557,-0.126386255,0.058454105,0.034738283,0.01563371,0.042977374,0.010824746,0.048427863
0,1.355491558,2.020714439,-0.283208126,1.268490876,0.068965853,-0.18301042,-0.253932246,0.289813795,0.211500323,-0.044537128,-0.06517847,0.011508669,-0.015681779,0.007477477,0.011007947,0.013172781,0.009675179,0.029569102,-0.015046962,0.004547358
0,0.630732676,1.423893838,-0.614439625,2.034261324,0.091300926,0.16264189,-0.395269214,0.115044607,-0.063386675,-0.09778294,-0.073335883,-0.004117154,-0.071533367,0.221764389,-0.162372053,-0.041793612,0.02574708,0.022130285,-0.016593043,-0.002129412
0,0.665908216,-1.262779928,-1.744808997,0.433078398,0.193230274,0.397657033,0.161907428,-0.59566862,0.185986634,0.055355602,0.107272918,-0.068297061,-0.067939664,0.219897982,-0.245049573,-0.050590811,-0.034896045,-0.011769063,0.009709279,-0.07097321
0,0.374635203,3.598140795,-1.799116223,-1.478976965,-0.622650328,-0.392401964,1.536274594,-1.292352073,-0.466656281,-0.477288609,-0.102392651,0.029034866,-0.035746669,-0.147122571,0.180441153,0.042964789,-0.059911302,-0.006939785,-0.014453478,0.061772335
0,-0.76335734,5.618021511,-1.303813088,-0.731319776,-1.183883804,-0.390191728,0.974649079,-0.605898948,-0.597395483,-0.627340247,-0.072555007,-0.030859229,-0.110730573,0.179723313,-0.067410018,-0.038091958,-0.076340754,-0.001140421,-0.035102162,0.001498181
0,-0.699855244,-2.13859567,-0.231694159,-0.640122665,-1.371539211,-0.373601339,-0.365408764,-0.429682742,-0.227427094,0.425190838,0.008585622,0.012490361,0.077073253,0.16839251,-0.095569165,0.146845386,0.070838305,0.062453707,0.040706721,0.001242978
0,-0.191350343,-1.915147212,0.042873948,0.291059566,-0.78856205,-0.431771721,-0.307425115,-0.625754155,-0.063943945,0.535298221,0.025057819,-0.037895475,0.046546734,0.063337369,-0.003885104,0.22159289,0.014462329,0.061130694,0.044697285,-0.020622289
0,2.766385757,-5.269703415,-0.227288385,0.288261731,-0.280202756,-0.651848944,-0.043418166,-0.012110426,-0.254272217,-0.040447095,-0.090367724,-0.005185924,-0.041159873,0.274924954,-0.175129131,-0.023490939,-0.018152893,0.023426661,0.04505966,-0.092164288
0,0.018912455,-2.308343181,-0.038606079,0.063409236,-0.936995002,-0.477756244,-0.14459561,-0.503673066,-0.066529759,0.518297162,0.014378188,-0.045414088,0.056215996,0.063479602,-0.008519336,0.197521132,0.008254657,0.071073544,0.04514512,-0.021583802
0,-0.403841347,-1.469575915,0.100359274,0.518917422,-0.651871912,-0.329739899,-0.315993018,-0.513445122,0.00680101,0.627704085,0.083541967,-0.11206534,0.01110136,0.043458046,-0.003102043,0.224610201,-0.029852365,0.020310656,0.023507409,-0.02736225
0,0.643868565,1.20218512,3.610267294,-2.070410878,-1.579895016,0.478726265,-0.119600074,-0.18155171,0.462301827,0.041003831,0.089303029,-0.061625569,-0.012394431,0.05152411,0.026247154,0.125353013,0.054125722,-0.018760289,0.065242668,-0.010158532
0,0.23983982,-0.744566165,-1.418286654,0.887352817,0.233917876,0.385468221,0.162132498,-0.627843883,0.198502765,0.00400974,0.057851256,-0.03254617,-0.072919879,0.204060914,-0.228552169,-0.060115743,0.014452968,-0.01330894,0.000377718,-0.0477628
0,-0.876075009,-2.106738539,-1.263158317,-0.390468736,0.221109445,0.075851878,0.563545097,-0.481499539,0.098166581,0.267934421,-0.007757741,0.021019955,0.013060806,-0.013743529,-0.088618388,-0.040053666,0.076097784,-0.014030076,0.12087842,-0.02372064
0,-1.336781276,-0.965885054,-1.471369627,-0.767792818,0.08143978,0.376608615,0.380222436,-0.951122583,0.098532505,-0.186744904,0.037635534,0.027755835,-0.063737907,0.294904898,-0.260910418,-0.007677067,0.023150019,0.057432238,-0.010161503,-0.07536683
0,-0.380608741,-2.573934232,-0.271892015,-0.319116948,-1.11777306,-0.427807498,-0.071605665,-0.30870427,-0.058155098,0.330580482,0.05716142,-0.092776078,-0.004833487,0.18432964,-0.106564937,0.122840373,-0.010498039,0.016945955,0.03924106,-0.028908587
0,-2.809055942,-0.332165574,-1.554100306,0.306453484,-0.122270714,0.663122437,-0.114232906,-0.391177745,0.289934,-0.024775774,0.074567679,-0.07359639,-0.04951717,0.018568127,-0.126981285,-0.10444704,-0.053224576,-0.037708647,-0.037421035,-0.033090064
0,0.189721747,-0.531872078,-2.633056879,-1.129287171,-1.372370779,0.349557074,-0.193820977,-0.408692247,0.109738346,0.243106116,-0.026174857,0.042858291,0.004725859,0.049623679,-0.093296649,-0.00465813,0.017641619,0.054060855,0.023918313,0.017660657
0,1.517173814,-0.958816852,-1.846062605,-0.236439486,-0.18511227,0.307554644,-0.008419541,-0.671560579,0.060366299,0.366481822,-0.022116056,0.062731508,0.083020296,-0.199784023,0.10512948,0.128592341,0.040474532,0.004278751,0.007567712,0.016272028
0,1.415968635,1.916051412,-0.293347108,1.211402795,0.081976627,-0.271616941,-0.255345472,0.267743702,0.214225825,-0.051502947,-0.083627578,0.02962695,-0.004225496,-0.008951761,0.026892914,0.018771471,0.020538392,0.037153099,-0.009187476,0.005900022
0,-1.653332967,-0.316438285,-2.31288077,-1.608865822,-0.025791287,0.672476811,-0.11411338,-0.793033737,0.053772618,0.093284266,0.091043119,0.015416671,-0.060802778,0.182684438,-0.185880674,0.016545316,-0.016634631,0.024695876,0.021666335,-0.029310249
0,-0.249259032,-1.374966358,-1.994271519,-0.331649734,-0.501419275,0.436536204,0.02959168,-0.348253928,0.130388225,-0.123762805,0.121336995,-0.096978501,-0.131797527,0.378153697,-0.349396016,-0.137993235,-0.068953099,-0.012950882,-0.003100159,-0.084417118
0,-5.278612373,6.784507123,-0.448420082,0.776818931,0.86125018,0.513912377,0.345386486,-0.531960603,0.089494056,-0.517696956,-0.012239421,0.003656083,-0.208640406,0.15527019,-0.099443769,-0.02445982,-0.029402522,0.010837083,-0.055228169,0.070381975
0,0.847124007,-1.210336533,-2.929869565,-1.606332599,-0.772174286,0.432164569,0.105108771,-0.345656203,0.302714944,-0.096415099,0.156617387,-0.16175276,-0.131434602,0.326264863,-0.26951976,-0.115143481,-0.102538099,-0.025511258,0.041416234,-0.044895868
0,2.245760346,-1.751586747,-1.349003879,-0.912339995,-0.746865643,-0.131579411,-1.003542387,0.081641272,0.164339403,0.302221689,-0.027942711,0.010587995,0.05411486,-0.136333074,0.156779133,0.112499305,-0.017155443,-0.000490136,0.031853838,0.015490016
0,0.898898321,-1.672641099,-1.410124445,1.04688959,0.329301456,0.307498616,0.273176205,-0.670403269,0.230428253,0.045084702,0.048611549,-0.041730131,-0.059650631,0.173849635,-0.192625769,-0.044942718,-0.002634691,0.008188389,0.006422596,-0.041954746
0,1.048119651,-1.788476591,-1.438600881,0.894285937,0.305909968,0.270988842,0.307329677,-0.666072988,0.216933439,0.053514439,0.058531086,-0.048662095,-0.060853601,0.16690074,-0.17411325,-0.035174962,-0.013269345,0.00841609,0.014268831,-0.039489332
0,0.587672416,-1.08114074,-2.665161521,-1.286217316,-0.393204835,0.518380453,0.193206203,-0.221201622,0.311458011,-0.041993134,0.24958642,-0.184550492,-0.17381503,0.458760552,-0.314666002,-0.154789414,-0.078907808,-0.019410585,0.040865283,0.010144982
0,-1.973562876,1.47048056,-1.028232842,1.088130078,0.070776723,0.324536186,-0.064797588,-0.31594318,0.204822889,-0.196734347,0.040268473,-0.053969994,-0.147310159,0.278285165,-0.283240807,-0.12221426,-0.036700116,-0.004667422,-0.082347674,-0.047720173
0,-1.629643072,1.311903607,-1.099182361,0.609995673,-0.046590019,0.456891991,-0.064347813,-0.47205012,0.108598332,-0.18482261,-0.02573992,0.077566184,-0.065328782,0.259650451,-0.28788171,-0.119089855,0.046122306,0.059768969,-0.083766385,-0.03696911
0,-0.16876246,-0.997178245,-2.453284482,-1.143016141,-0.800539561,0.464174075,-0.072509814,-0.315614631,0.137995673,-0.064869718,0.14138852,-0.120398974,-0.137258245,0.378443324,-0.333435678,-0.114254183,-0.090220013,-0.014181668,0.014370827,-0.06935123
0,-1.384059352,-1.630841725,-1.372522024,-0.725537398,1.216724768,0.43504912,0.268060947,-0.789788802,0.074949896,-0.160844018,0.247565277,-0.188753515,-0.195380461,0.442090716,-0.292212944,0.044171436,-0.04487245,-0.106697708,0.050295361,-0.135936533
0,-4.422708692,4.91748923,0.245369243,1.758533945,0.937017168,0.354413211,0.242239696,-1.044413858,-0.163150643,-0.335445148,-0.140665126,0.068849467,-0.130408247,0.092648082,-0.070399606,-0.018240433,0.044414782,0.043586378,-0.064356525,0.066837102
0,-4.552372998,6.61773854,-0.077052806,1.205846334,0.816598749,0.378963624,-0.126528349,-0.234970773,-0.09621693,-0.49686192,0.03824846,-0.04294609,-0.25314466,0.451723901,-0.314977625,-0.091358052,-0.030264939,0.001536005,-0.062252856,0.02945593
0,-2.103249565,-0.804361648,-1.175190867,0.821363871,0.434433357,0.526112221,-0.004845497,-0.692734704,0.199987148,-0.038473867,0.14157223,-0.179699379,-0.119226105,0.1489156,-0.172371088,-0.036760744,-0.098067421,-0.08040005,-0.025872242,-0.072409317
0,3.421245184,-1.819017678,0.043920323,-0.95797796,-0.004952069,2.010669997,0.046047723,0.5569826,-0.276814416,0.197253128,0.181646199,-0.021743156,0.007462327,0.148120594,-0.080618429,0.007642298,-0.038129765,0.023155606,-0.010669581,-0.022083343
0,0.571579064,1.524325195,1.525308044,1.90330254,0.276605601,-0.478400786,-0.920532507,-0.142303712,0.455987606,0.534796844,0.040728319,-0.122272645,-0.022640136,0.184991624,-0.070992289,0.140585506,0.072514962,0.044909103,0.036909919,0.004708947
0,1.829617462,-1.66507418,-2.054105744,-0.462651413,0.093755679,0.323079338,0.258036534,-0.712689871,0.156912726,0.091136158,0.096996152,-0.034397122,-0.043086579,0.044700662,-0.057344429,0.051306202,-0.046690328,-0.031074497,0.032556041,-0.022132723
0,-1.700946649,1.133511284,1.014957572,0.396087936,0.081108377,-0.153792765,-0.871738074,-1.034473434,-0.017684831,0.920740558,0.11052437,0.024710746,0.060340235,0.049716531,-0.034928461,0.282498362,0.090768492,0.056538248,-0.049010706,0.005506845
0,0.524059475,-1.052846251,-2.852543341,-1.384420143,-1.06132592,0.309117706,0.008297356,-0.303675859,0.252987776,-0.002653618,0.087377063,-0.118198766,-0.09910865,0.219545706,-0.202884299,-0.072861954,-0.084255577,-0.010160168,0.045975563,-0.051407321
0,1.699026816,-0.634518037,0.757626177,-2.68046279,-0.83392094,-0.910613227,-0.472585356,-0.221920105,0.258363879,-0.184112045,-0.01267,-0.022301777,-0.023335645,0.058860466,0.068239032,-0.012180968,-0.01991303,-0.021850101,0.112985946,0.025487036
0,0.951080519,-0.70137972,-2.780288415,-1.092670567,-1.529817356,0.357863342,-0.084266776,-0.363945494,0.150115603,0.27763873,-0.083792762,0.039954627,0.04012297,-0.190212553,0.121693646,0.053940638,0.017175899,0.028219079,0.02867021,0.059268125
0,0.351350983,-1.018848399,-2.803551722,-1.373911525,-0.90516414,0.400401228,-0.04718877,-0.443335442,0.231625533,-0.067394765,0.072813642,-0.050784636,-0.088867555,0.316243547,-0.283591668,-0.086530752,-0.033286269,0.024816219,0.038625458,-0.045609174
0,0.17679098,-1.300689742,-1.49535601,0.759293106,0.460627348,0.378772,0.149996936,-0.5037302,0.182712813,-0.017901806,0.142542396,-0.122295056,-0.124914354,0.340716783,-0.339482759,-0.092727908,-0.04800514,-0.04436008,-0.008862878,-0.101066404
0,0.149656686,-1.303874204,-1.482589147,0.756531974,0.465924251,0.383228409,0.141209878,-0.514427192,0.173975116,-0.024934108,0.146257623,-0.120202713,-0.130018543,0.360746061,-0.339040982,-0.092118866,-0.04567393,-0.035402628,-0.001369738,-0.092458649
0,-2.148717259,1.111436734,-1.369912394,1.101880257,-0.012498791,0.581664921,0.104384723,-0.676241949,0.302116388,0.252230134,0.114667265,-0.100009227,-0.061956035,0.032258096,-0.122120594,-0.072542131,-0.026262786,-0.023062413,-0.023412301,0.030247403
0,-2.008812974,-0.011681043,-1.824829083,-1.850493516,-0.166132261,0.652991495,-0.292754142,-0.76736494,0.163529244,0.29832758,0.079528981,0.049479641,-0.01119856,0.099207857,-0.122701973,0.105758037,0.036677756,0.039078654,-0.019321148,-6.86E-05
0,1.532610005,-0.954797181,-2.550380526,-0.559396398,-0.439285206,0.341910495,0.108606898,-0.507654983,0.267777495,0.180155953,-0.006821109,0.023757482,0.03379523,-0.125083724,0.049578203,0.054733943,-0.000811234,0.015365626,0.027505359,0.014927951
0,2.656602963,-3.888411627,0.578658427,-0.470880232,-1.113957151,0.957270457,0.056460138,0.226736138,-0.250440075,-0.065847597,-0.143486159,0.084132158,0.016764826,-0.109154261,0.089690915,-0.022904344,0.024162232,-0.012038771,-0.014997141,0.002295518
0,2.756286054,-4.074323435,0.596176583,-0.37103745,-1.088183568,0.915361204,0.112832649,0.225791992,-0.330814828,-0.072128406,-0.159342923,0.089111987,0.015466377,-0.127732466,0.107739125,-0.025929102,0.009176087,-0.008421933,-0.031182377,0.006077323
0,0.893684655,-1.672798513,-1.459974291,0.958006616,0.266918255,0.289243056,0.302415289,-0.611749354,0.2542718,0.06479867,0.057800282,-0.053684101,-0.057765166,0.170779935,-0.196601772,-0.05298944,-0.001567596,-0.000304502,-0.00459648,-0.040614075
0,0.714512479,-1.078495249,-2.982549742,-1.511634296,-0.939043782,0.44433672,0.037490635,-0.42008306,0.309214343,-0.083753207,0.08207124,-0.07778057,-0.085962001,0.292913476,-0.253923499,-0.09401486,-0.041225022,0.022339022,0.054395287,-0.0355057
0,1.129742948,-1.426702774,-2.596967982,-0.864259489,-0.315189961,0.329097633,0.228858593,-0.484060987,0.326114588,-0.060740374,0.124981527,-0.094355293,-0.079851287,0.291303564,-0.278395815,-0.057185591,-0.052335204,-0.000817811,0.0682421,-0.07696059
0,-2.013149513,-1.512040768,-1.798631066,-1.002492701,-0.837788185,0.218549458,0.405480122,0.12726488,0.564817852,0.135421773,0.006244521,-0.045506566,0.011682092,0.008268383,-0.112201583,-0.0863393,-0.019853154,0.075744086,-0.064966146,0.0090526
0,1.087708737,-0.926147877,-2.772356522,-1.167145927,-1.550495634,0.212832369,-0.02824951,-0.321716535,0.171038496,0.292582954,-0.110182302,0.048623723,0.057760267,-0.21739811,0.160752336,0.062209357,0.02534023,0.050104929,0.029299444,0.078129147
0,0.149656686,-1.303874204,-1.482589147,0.756531974,0.465924251,0.383228409,0.141209878,-0.514427192,0.173975116,-0.024934108,0.146257623,-0.120202713,-0.130018543,0.360746061,-0.339040982,-0.092118866,-0.04567393,-0.035402628,-0.001369738,-0.092458649
0,3.636722201,-1.505259411,-1.770026543,-1.725726298,-0.014428781,-0.22925078,-0.086397352,0.384511592,-0.12906009,-0.181581939,-0.012943405,-0.004068566,0.030232593,-0.01677335,0.090892065,0.020649253,-0.051577894,-0.031852159,-0.039101903,-0.024062591
0,-1.614409545,-0.767978576,0.177857318,-0.408689299,-0.309079115,-0.333149636,-0.312983006,-0.200458578,-0.196550565,0.240638845,0.141071762,-0.152335744,-0.056586514,0.317478738,-0.160659043,0.04743321,-0.007490947,-0.034416276,-0.008058889,0.015250436
0,-4.346211507,-1.328408592,-0.755769201,-0.502670161,-1.197425983,0.000736731,0.036792376,0.630325678,0.205805691,0.019923527,-0.031425079,0.026649894,0.061958939,-0.150717506,0.013705397,-0.090094753,-0.015182294,0.016099873,-0.059470131,0.055047989
0,2.791057501,-1.478876323,-0.718062726,0.678051366,0.785182855,-0.23970063,-0.536230763,0.114392052,0.314139176,0.028230835,0.00092145,0.043529354,0.011658835,0.042793671,-0.0020128,0.042421693,0.02827367,0.014515064,0.000587375,-0.053931714
0,-1.749808906,1.074135942,0.412395068,0.208761595,-0.141870727,-0.13069863,-0.586601604,-0.562577801,0.115865768,0.822008307,0.200592946,-0.122467663,-0.025877192,0.120413706,-0.088110928,0.217746129,0.005154985,-0.013538394,-0.067681631,-0.002589693
0,-2.884058391,0.035389222,-1.172712,-1.037803432,-0.377140432,0.404348387,-0.141075706,-0.545365659,0.031777058,0.016857648,0.014092881,0.035413234,-0.022531883,-0.011503219,-0.047941913,0.041883815,0.002265965,-0.022881749,-0.039627623,0.006104737
